collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,21,GAL_E5A,1.27353E+18,-14848948.35,-21137454.24,14446917.24,-427.172,-1390.182,-2472.243,-179556.161,-0.001,23491135.08,1.499,-2346.47,6.877,2.55
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,13,GAL_E1,1.27353E+18,-5152835.041,-17404586.33,23382664.24,2242.539,697.626,1014.472,120171.077,0,23527047.82,1.799,-219.093,3.949,2.725
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,5,GPS_L1,1.27353E+18,-2173031.838,-26163607.16,-3371968.79,325.007,-411.834,3130.55,-3793.079,-0.001,23040016.98,4.797,0,7.531,5.683
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,15,GAL_E1,1.27353E+18,16400293.23,-10466570.63,22316674.61,2170.67,557.528,-1333.204,259937.278,0,27007439.49,5.696,-219.093,7.98,9.198
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,21,GAL_E1,1.27353E+18,-14849375.55,-21138844.28,14444444.9,-427.225,-1389.908,-2472.465,-179556.005,-0.001,23493365.53,2.698,-219.093,3.835,2.55
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,24,GPS_L5,1.27353E+18,-21915031.41,-14995008.95,-3502445.93,520.145,-78.528,-3056.588,-3909.909,0.001,23196692.72,0.899,-2348.273,13.149,5.337
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,22,GLO_G1,1.27353E+18,-3143025.435,-10494927.26,23025947.36,3152.448,204.201,534.821,-377.077,-0.001,20154786.48,4.797,1149.936,4.301,3.15
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,27,GAL_E1,1.27353E+18,-4074154.196,-29048151.62,-3988788.022,-26.352,417.378,-3012.371,65954.379,-0.002,25935151.12,2.998,-219.093,7.13,5.201
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,26,GAL_E5A,1.27353E+18,-23844559.58,-14185756.63,10312631.92,959.57,405.442,2777.247,956094.675,-0.013,23265995.44,0.899,-2347.661,8.236,3.109
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,19,GPS_L1,1.27353E+18,15931519.36,-16110322.1,13543794.21,1707.148,-490.466,-2537.223,-47596.171,0.001,24138524,4.797,0,8.543,9.917
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,11,GLO_G1,1.27353E+18,-7443927.461,-22856099.51,-8452496.085,433.712,1083.002,-3310.193,-7070.765,0,22778490.93,2.698,1149.936,8.88,8.042
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,25,GPS_L1,1.27353E+18,-14680872.61,-4428508.466,21470167.39,142.67,-2775.584,-443.766,1223.266,0,21305802.45,1.799,0,4.767,3.363
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,13,GLO_G1,1.27353E+18,-13671021.25,-4249318.38,21091787.79,-1430.394,-2515.47,-1432.889,-11599.23,0,20447944.53,5.696,1149.936,4.644,3.391
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,29,GPS_L1,1.27353E+18,-23764092.77,2005993.444,11670858.91,1289.38,-754.928,2742.55,-31296.765,-0.003,23370905.41,3.897,0,7.585,6.18
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,7,GLO_G1,1.27353E+18,14710506.4,-20689442.38,2740741.609,-333.967,224.84,3540.15,-10944.777,0,23947545.71,11.992,1149.936,10.206,18.677
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,2,GPS_L1,1.27353E+18,-5459605.435,-18233513.9,19188315.65,2084.93,984.565,1576.639,-136679.899,0,21041262.59,2.099,0,3.865,2.635
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,6,GPS_L1,1.27353E+18,6214209.683,-13554255.47,22029693.42,2360.414,1466.812,241.629,-81411.447,-0.002,22338943.02,1.799,0,5.513,4.116
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,13,GAL_E5A,1.27353E+18,-5152835.025,-17404586.33,23382664.25,2242.539,697.626,1014.472,120171.433,0,23524921.69,0.6,-2347.661,7.082,2.725
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,12,GPS_L1,1.27353E+18,-10890136.23,-15337605.92,18580349.75,380.295,-2370.936,-1697.051,35345.001,-0.002,20111978.82,5.696,0,3.782,2.544
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,25,GPS_L5,1.27353E+18,-14680872.61,-4428508.487,21470167.39,142.67,-2775.584,-443.766,1221.937,0,21303472.17,2.398,-2348.273,8.549,3.363
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,23,GLO_G1,1.27353E+18,-22011838.47,-6233223.326,11265347.76,1533.513,295.357,3157.242,91587.55,0.001,20689935.81,5.696,1149.936,5.19,3.723
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,26,GAL_E1,1.27353E+18,-23844559.58,-14185756.63,10312631.9,959.57,405.442,2777.247,956095.614,-0.013,23268121.57,3.598,-219.093,4.593,3.109
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,24,GPS_L1,1.27353E+18,-21915031.41,-14995008.95,-3502445.906,520.145,-78.528,-3056.588,-3909.244,0.001,23199040.09,4.197,0,7.332,5.337
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,12,GLO_G1,1.27353E+18,-14580916.12,-19221585.6,8337918.635,-670.023,-932.751,-3329.481,39203.265,0.001,19561468.73,2.698,1149.936,3.983,2.76
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,1,GAL_E1,1.27353E+18,-16882842.65,-1184437.894,24281501.05,-569.917,-2370.538,-511.796,-256790.083,-0.002,25321320.07,2.698,-219.093,5.33,3.843
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,27,GAL_E5A,1.27353E+18,-4074154.196,-29048151.61,-3988788.043,-26.352,417.378,-3012.371,65954.275,-0.002,25933027.69,1.199,-2347.661,12.785,5.201
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,15,GAL_E5A,1.27353E+18,16400293.24,-10466570.62,22316674.6,2170.67,557.528,-1333.204,259936.142,0,27005326.55,2.099,-2347.661,14.31,9.198
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,6,GPS_L5,1.27353E+18,6214209.701,-13554255.46,22029693.42,2360.414,1466.812,241.629,-81412.443,-0.002,22336592.05,2.398,-2348.273,9.886,4.116
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,6,GLO_G1,1.27353E+18,15755193.68,-9467007.589,17694047.36,-1332.724,2024.005,2267.085,52934.189,0,23584003.59,8.094,1149.936,8.442,13.917
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,21,GAL_E5A,1.27353E+18,-14849375.55,-21138844.29,14444444.89,-427.225,-1389.908,-2472.465,-179556.162,-0.001,23491239.11,1.499,-2347.661,6.877,2.55
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,13,GAL_E1,1.27353E+18,-5150592.427,-17403888.78,23383678.53,2242.692,697.473,1014.112,120171.077,0,23527260.97,1.799,-217.707,3.949,2.726
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,5,GPS_L1,1.27353E+18,-2172706.844,-26164018.8,-3368838.198,324.982,-411.459,3130.622,-3793.079,-0.001,23039435.38,4.797,0,7.53,5.682
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,15,GAL_E1,1.27353E+18,16402463.85,-10466013.21,22315341.24,2170.587,557.316,-1333.547,259937.278,0,27007939.54,6.296,-217.707,7.98,9.2
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,21,GAL_E1,1.27353E+18,-14849802.8,-21140234.05,14441972.33,-427.279,-1389.633,-2472.687,-179556.005,-0.001,23493469.86,2.398,-217.707,3.835,2.55
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,24,GPS_L5,1.27353E+18,-21914511.1,-14995087.4,-3505502.475,520.472,-78.373,-3056.515,-3909.908,0.001,23197266.82,0.899,-2347.244,13.151,5.338
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,22,GLO_G1,1.27353E+18,-3139872.946,-10494723.19,23026481.9,3152.536,203.938,534.268,-377.077,-0.001,20155156.43,5.096,1153.893,4.301,3.15
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,27,GAL_E1,1.27353E+18,-4074180.497,-29047734.09,-3991800.358,-26.25,417.674,-3012.31,65954.377,-0.002,25935666.46,2.998,-217.707,7.13,5.202
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,26,GAL_E5A,1.27353E+18,-23843599.86,-14185351.18,10315409.09,959.869,405.445,2777.088,956094.662,-0.013,23265731.92,0.899,-2346.051,8.236,3.108
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,19,GPS_L1,1.27353E+18,15933226.34,-16110812.56,13541256.84,1706.815,-490.451,-2537.517,-47596.17,0.001,24139061.83,4.197,0,8.544,9.92
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,11,GLO_G1,1.27353E+18,-7443493.601,-22855016.33,-8455806.167,434.01,1083.368,-3309.989,-7070.765,0,22779294.97,2.998,1153.893,8.882,8.045
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,25,GPS_L1,1.27353E+18,-14680730.03,-4431284.028,21469723.39,142.505,-2775.532,-444.232,1223.266,0,21305370.15,1.799,0,4.767,3.363
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,13,GLO_G1,1.27353E+18,-13672451.7,-4251833.709,21090354.64,-1430.504,-2515.181,-1433.396,-11599.23,0,20447515.23,5.696,1153.893,4.644,3.391
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,29,GPS_L1,1.27353E+18,-23762803.25,2005238.404,11673601.34,1289.649,-755.148,2742.302,-31296.768,-0.003,23370457.52,3.298,0,7.585,6.179
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,2,GPS_L1,1.27353E+18,-5457520.393,-18232529.36,19189892.1,2085.155,984.532,1576.252,-136679.899,0,21041481.44,1.799,0,3.865,2.636
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,6,GPS_L1,1.27353E+18,6216570.15,-13552788.73,22029934.82,2360.529,1466.682,241.163,-81411.448,-0.002,22339468.86,2.099,0,5.514,4.117
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,13,GAL_E5A,1.27353E+18,-5150592.411,-17403888.78,23383678.54,2242.692,697.473,1014.112,120171.433,0,23525137.84,0.6,-2346.051,7.082,2.726
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,12,GPS_L1,1.27353E+18,-10889756.02,-15339976.76,18578652.5,380.126,-2370.742,-1697.451,35345,-0.002,20111886.18,6.296,0,3.782,2.544
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,21,GLO_G1,1.27353E+18,16225390.84,-7446582.358,18207113.66,2501.903,-23.194,-2240.436,-37332.666,-0.001,23994226.4,9.294,1153.893,8.562,19.552
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,25,GPS_L5,1.27353E+18,-14680730.03,-4431284.049,21469723.39,142.505,-2775.532,-444.232,1221.937,0,21303042.56,2.099,-2347.244,8.548,3.363
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,23,GLO_G1,1.27353E+18,-22010304.73,-6232928.022,11268504.87,1533.968,295.25,3156.971,91587.55,0.001,20689607.54,6.296,1153.893,5.19,3.723
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,26,GAL_E1,1.27353E+18,-23843599.86,-14185351.19,10315409.07,959.869,405.445,2777.088,956095.601,-0.013,23267849.96,3.897,-217.707,4.593,3.108
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,24,GPS_L1,1.27353E+18,-21914511.11,-14995087.4,-3505502.451,520.472,-78.373,-3056.515,-3909.243,0.001,23199632.48,4.197,0,7.333,5.338
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,12,GLO_G1,1.27353E+18,-14581586.07,-19222518.12,8334589.058,-669.888,-932.295,-3329.681,39203.266,0.001,19561832.08,2.698,1153.893,3.983,2.76
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,1,GAL_E1,1.27353E+18,-16883412.65,-1186808.388,24280989.07,-570.093,-2370.443,-512.169,-256790.086,-0.002,25320932.44,2.698,-217.707,5.329,3.843
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,27,GAL_E5A,1.27353E+18,-4074180.497,-29047734.09,-3991800.379,-26.25,417.674,-3012.31,65954.273,-0.002,25933537.94,1.199,-2346.051,12.787,5.202
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,15,GAL_E5A,1.27353E+18,16402463.87,-10466013.2,22315341.23,2170.587,557.316,-1333.547,259936.141,0,27005815.82,2.099,-2346.051,14.311,9.2
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,6,GPS_L5,1.27353E+18,6216570.169,-13552788.71,22029934.82,2360.529,1466.682,241.163,-81412.445,-0.002,22337123.28,1.799,-2347.244,9.887,4.117
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,6,GLO_G1,1.27353E+18,15753860.95,-9464983.398,17696314.24,-1332.723,2024.376,2266.66,52934.189,0,23583859.99,7.195,1153.893,8.441,13.915
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,21,GAL_E5A,1.27353E+18,-14849802.8,-21140234.06,14441972.31,-427.279,-1389.633,-2472.687,-179556.162,-0.001,23491341.04,1.499,-2346.051,6.878,2.55
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,13,GAL_E1,1.27353E+18,-5148349.659,-17403191.39,23384692.46,2242.846,697.321,1013.753,120171.077,0,23527480.12,1.799,-218.288,3.949,2.726
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,5,GPS_L1,1.27353E+18,-2172381.874,-26164430.07,-3365707.533,324.957,-411.083,3130.694,-3793.08,-0.001,23038835.5,5.096,0,7.529,5.68
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,15,GAL_E1,1.27353E+18,16404634.39,-10465456,22314007.52,2170.504,557.105,-1333.89,259937.277,0,27008426.41,6.296,-218.288,7.981,9.203
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,21,GAL_E1,1.27353E+18,-14850230.1,-21141623.54,14439499.53,-427.332,-1389.358,-2472.909,-179556.006,-0.001,23493567.89,2.398,-218.288,3.835,2.55
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,33,GAL_E5A,1.27353E+18,-28331556.36,-2626045.501,-8132927.781,-824.615,-91.481,2901.417,-140085.044,0,28488299.11,2.998,-2346.264,22.189,25.991
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,24,GPS_L5,1.27353E+18,-21913990.47,-14995165.69,-3508558.948,520.798,-78.217,-3056.442,-3909.907,0.001,23197840.32,0.899,-2346.328,13.153,5.339
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,22,GLO_G1,1.27353E+18,-3136720.37,-10494519.39,23027015.89,3152.625,203.674,533.714,-377.078,-0.001,20155532.97,4.197,1156.191,4.301,3.151
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,27,GAL_E1,1.27353E+18,-4074206.696,-29047316.27,-3994812.632,-26.148,417.969,-3012.249,65954.375,-0.002,25936175.21,2.998,-218.288,7.131,5.203
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,26,GAL_E5A,1.27353E+18,-23842639.84,-14184945.74,10318186.1,960.168,405.448,2776.929,956094.649,-0.013,23265467.5,0.899,-2346.264,8.235,3.108
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,19,GPS_L1,1.27353E+18,15934932.99,-16111303.01,13538719.18,1706.483,-490.437,-2537.81,-47596.169,0.001,24139592.46,4.197,0,8.545,9.924
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,11,GLO_G1,1.27353E+18,-7443059.443,-22853932.78,-8459116.045,434.308,1083.733,-3309.785,-7070.765,0,22780114.91,2.998,1156.191,8.883,8.049
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,25,GPS_L1,1.27353E+18,-14680587.6,-4434059.538,21469278.93,142.341,-2775.481,-444.698,1223.266,0,21304934.85,1.799,0,4.766,3.362
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,13,GLO_G1,1.27353E+18,-13673882.26,-4254348.749,21088920.99,-1430.615,-2514.893,-1433.904,-11599.23,0,20447067.94,4.797,1156.191,4.643,3.391
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,29,GPS_L1,1.27353E+18,-23761513.47,2004483.144,11676343.52,1289.919,-755.368,2742.053,-31296.77,-0.003,23370006.03,3.298,0,7.584,6.178
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,7,GLO_G1,1.27353E+18,14709837.98,-20688991.83,2747821.79,-334.449,225.709,3540.019,-10944.777,0,23946484.45,11.992,1156.191,10.203,18.653
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,2,GPS_L1,1.27353E+18,-5455435.128,-18231544.84,19191468.15,2085.379,984.499,1575.864,-136679.899,0,21041709.28,2.099,0,3.865,2.636
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,6,GPS_L1,1.27353E+18,6218930.733,-13551322.11,22030175.75,2360.644,1466.553,240.696,-81411.45,-0.002,22340008.79,2.099,0,5.514,4.117
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,13,GAL_E5A,1.27353E+18,-5148349.643,-17403191.38,23384692.47,2242.846,697.321,1013.753,120171.433,0,23525354.29,0.6,-2346.264,7.082,2.726
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,12,GPS_L1,1.27353E+18,-10889375.98,-15342347.4,18576954.85,379.957,-2370.548,-1697.852,35344.998,-0.002,20111776.76,5.096,0,3.782,2.543
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,1,GAL_E5A,1.27353E+18,-16883982.84,-1189178.804,24280476.71,-570.269,-2370.348,-512.542,-256789.7,-0.002,25318413.88,2.698,-2346.264,9.556,3.842
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,21,GLO_G1,1.27353E+18,16227892.59,-7446605.665,18204873.01,2501.596,-23.419,-2240.874,-37332.667,-0.001,23994823.58,10.493,1156.191,8.563,19.567
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,25,GPS_L5,1.27353E+18,-14680587.6,-4434059.56,21469278.92,142.341,-2775.481,-444.698,1221.937,0,21302613.26,2.398,-2346.328,8.547,3.362
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,23,GLO_G1,1.27353E+18,-22008770.53,-6232632.825,11271661.71,1534.423,295.143,3156.7,91587.551,0.001,20689297.25,6.296,1156.191,5.189,3.722
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,26,GAL_E1,1.27353E+18,-23842639.84,-14184945.74,10318186.08,960.168,405.448,2776.929,956095.588,-0.013,23267586.44,3.598,-218.288,4.592,3.108
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,24,GPS_L1,1.27353E+18,-21913990.47,-14995165.69,-3508558.924,520.798,-78.217,-3056.442,-3909.243,0.001,23200200.59,4.797,0,7.334,5.339
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,12,GLO_G1,1.27353E+18,-14582255.89,-19223450.18,8331259.281,-669.752,-931.838,-3329.881,39203.267,0.001,19562184.33,2.998,1156.191,3.984,2.76
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,1,GAL_E1,1.27353E+18,-16883982.83,-1189178.787,24280476.71,-570.269,-2370.348,-512.542,-256790.088,-0.002,25320542.11,2.698,-218.288,5.329,3.842
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,27,GAL_E5A,1.27353E+18,-4074206.696,-29047316.27,-3994812.653,-26.148,417.969,-3012.249,65954.27,-0.002,25934050.28,1.199,-2346.264,12.788,5.203
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,15,GAL_E5A,1.27353E+18,16404634.41,-10465455.99,22314007.51,2170.504,557.105,-1333.89,259936.141,0,27006306.88,2.099,-2346.264,14.312,9.203
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,6,GPS_L5,1.27353E+18,6218930.752,-13551322.1,22030175.75,2360.644,1466.553,240.696,-81412.447,-0.002,22337656.01,1.799,-2346.328,9.888,4.117
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,6,GLO_G1,1.27353E+18,15752528.23,-9462958.835,17698580.69,-1332.722,2024.747,2266.235,52934.189,0,23583692.4,8.094,1156.191,8.441,13.914
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,21,GAL_E5A,1.27353E+18,-14850230.11,-21141623.55,14439499.51,-427.332,-1389.358,-2472.909,-179556.163,-0.001,23491443.26,1.499,-2346.264,6.878,2.55
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,13,GAL_E1,1.27353E+18,-5146106.738,-17402494.14,23385706.04,2242.999,697.169,1013.393,120171.077,0,23527695.67,1.799,-217.881,3.949,2.726
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,5,GPS_L1,1.27353E+18,-2172056.929,-26164840.97,-3362576.797,324.932,-410.707,3130.767,-3793.08,-0.001,23038242.21,5.096,0,7.528,5.679
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,15,GAL_E1,1.27353E+18,16406804.85,-10464899,22312673.46,2170.42,556.893,-1334.232,259937.277,0,27008918.37,5.096,-217.881,7.981,9.206
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,21,GAL_E1,1.27353E+18,-14850657.46,-21143012.76,14437026.51,-427.385,-1389.083,-2473.131,-179556.007,-0.001,23493672.52,2.398,-217.881,3.835,2.55
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,24,GPS_L5,1.27353E+18,-21913469.51,-14995243.83,-3511615.347,521.125,-78.062,-3056.369,-3909.906,0.001,23198413.82,0.899,-2347.824,13.155,5.341
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,22,GLO_G1,1.27353E+18,-3133567.705,-10494315.84,23027549.33,3152.713,203.411,533.161,-377.078,-0.001,20155894.82,3.897,1152.307,4.302,3.151
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,27,GAL_E1,1.27353E+18,-4074232.794,-29046898.15,-3997824.845,-26.047,418.265,-3012.187,65954.372,-0.002,25936685.46,2.998,-217.881,7.132,5.204
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,26,GAL_E5A,1.27353E+18,-23841679.52,-14184540.29,10320962.95,960.466,405.45,2776.771,956094.636,-0.013,23265203.39,0.899,-2345.598,8.235,3.108
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,19,GPS_L1,1.27353E+18,15936639.3,-16111793.43,13536181.23,1706.151,-490.422,-2538.104,-47596.168,0.001,24140138.38,4.197,0,8.546,9.927
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,11,GLO_G1,1.27353E+18,-7442624.988,-22852848.87,-8462425.719,434.606,1084.099,-3309.581,-7070.765,0,22780939.34,2.998,1152.307,8.885,8.053
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,33,GAL_E1,1.27353E+18,-28332380.84,-2626136.909,-8130026.317,-824.343,-91.335,2901.542,-140086.161,0,28489922.19,13.79,-217.881,12.372,25.972
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,25,GPS_L1,1.27353E+18,-14680445.35,-4436834.997,21468833.99,142.177,-2775.429,-445.164,1223.266,0,21304507.65,1.799,0,4.766,3.362
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,13,GLO_G1,1.27353E+18,-13675312.93,-4256863.502,21087486.83,-1430.725,-2514.605,-1434.411,-11599.23,0,20446614.66,4.797,1152.307,4.643,3.39
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,29,GPS_L1,1.27353E+18,-23760223.41,2003727.664,11679085.45,1290.188,-755.588,2741.804,-31296.773,-0.003,23369551.25,2.998,0,7.583,6.177
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,2,GPS_L1,1.27353E+18,-5453349.637,-18230560.36,19193043.82,2085.604,984.466,1575.477,-136679.899,0,21041935.02,1.799,0,3.865,2.636
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,6,GPS_L1,1.27353E+18,6221291.431,-13549855.63,22030416.21,2360.76,1466.423,240.23,-81411.452,-0.002,22340534.02,2.099,0,5.515,4.118
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,13,GAL_E5A,1.27353E+18,-5146106.722,-17402494.14,23385706.04,2242.999,697.169,1013.393,120171.433,0,23525571.64,0.6,-2345.598,7.082,2.726
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,12,GPS_L1,1.27353E+18,-10888996.11,-15344717.85,18575256.79,379.788,-2370.354,-1698.253,35344.996,-0.002,20111667.93,5.096,0,3.782,2.543
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,23,GLO_G1,1.27353E+18,-22007235.88,-6232337.736,11274818.28,1534.878,295.036,3156.429,91587.551,0.001,20688964.18,5.096,1152.307,5.189,3.722
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,26,GAL_E1,1.27353E+18,-23841679.52,-14184540.29,10320962.93,960.466,405.45,2776.771,956095.574,-0.013,23267318.12,3.598,-217.881,4.592,3.108
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,24,GPS_L1,1.27353E+18,-21913469.51,-14995243.83,-3511615.324,521.125,-78.062,-3056.369,-3909.242,0.001,23200760,5.096,0,7.335,5.341
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,12,GLO_G1,1.27353E+18,-14582925.57,-19224381.79,8327929.304,-669.615,-931.382,-3330.08,39203.268,0.001,19562524.6,2.998,1152.307,3.984,2.76
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,1,GAL_E1,1.27353E+18,-16884553.19,-1191549.09,24279963.98,-570.445,-2370.253,-512.915,-256790.091,-0.002,25320155.07,2.398,-217.881,5.328,3.842
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,27,GAL_E5A,1.27353E+18,-4074232.794,-29046898.15,-3997824.866,-26.047,418.265,-3012.187,65954.268,-0.002,25934562.63,1.199,-2345.598,12.79,5.204
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,15,GAL_E5A,1.27353E+18,16406804.87,-10464898.99,22312673.45,2170.42,556.893,-1334.232,259936.141,0,27006795.54,2.099,-2345.598,14.313,9.206
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,6,GPS_L5,1.27353E+18,6221291.45,-13549855.61,22030416.21,2360.76,1466.423,240.23,-81412.449,-0.002,22338186.05,2.099,-2347.824,9.889,4.118
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,6,GLO_G1,1.27353E+18,15751195.51,-9460933.901,17700846.71,-1332.721,2025.118,2265.81,52934.189,0,23583572.48,8.094,1152.307,8.44,13.912
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,21,GAL_E5A,1.27353E+18,-14850657.46,-21143012.77,14437026.49,-427.385,-1389.083,-2473.131,-179556.164,-0.001,23491546.99,1.199,-2345.598,6.878,2.55
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,13,GAL_E1,1.27353E+18,-5143863.664,-17401797.05,23386719.25,2243.152,697.017,1013.034,120171.077,0,23527914.52,1.799,-214.184,3.95,2.726
